VideoID,Comments,Labels
l7C7vNa2-K0,"Dont give them the Afghanistan withdrawal plan.

Trump won",CNN
l7C7vNa2-K0,"Even if they could, would the Russians just watch them? What’s next? 1:03",CNN
l7C7vNa2-K0,This propaganda is laughable.  Russia is dominating this conflict by every metric. Ukraine has nothing but dead soldiers. Dilusional.,CNN
l7C7vNa2-K0,😂😂  what a load of 💩,CNN
l7C7vNa2-K0,And that the US is on the losing side again?,CNN
l7C7vNa2-K0,"These guys are idiots dragons teeth are NOT the main issue, its the minefields....!!!!!!",CNN
l7C7vNa2-K0,Dragon teeth became rabbit teeth at the end,CNN
l7C7vNa2-K0,See assholes we need to dothis to avoid WW3,CNN
l7C7vNa2-K0,It would be a big shame on Russian if Russian got broken through like this,CNN
l7C7vNa2-K0,"Don't get me wrong but zelensky knows how too sell u a story, he was a paid actor lol..",CNN
l7C7vNa2-K0,who cares STOP sending them billions of OUR tax money!,CNN
l7C7vNa2-K0,Corruption,CNN
l7C7vNa2-K0,Slava Russia 🇷🇺  💪,CNN
l7C7vNa2-K0,How much CNN is paying this Colonel for spreading propaganda?,CNN
l7C7vNa2-K0,😂 Another Clown Cedric Leighton is drawing lines on a map as if that will make it happen .,CNN
l7C7vNa2-K0,"CNN’s propaganda, Ukraine is loosing and hundreds of thousands Ukrainians are dying during this pointless war 😢",CNN
l7C7vNa2-K0,Another stupid comment by Yankees colonel 😅,CNN
l7C7vNa2-K0,"Так жопы неграм в гарлеме уже расцеловали, пора про Украину выпуск снимать",CNN
l7C7vNa2-K0,"😂😂😂 Clown in Kiev is""on the move"".",CNN
l7C7vNa2-K0,"Boy, I hope Russian generals are not watching this.",CNN
l7C7vNa2-K0,"Vitória para Ucrânia até a Crimeia, slava Ucrânia 🇺🇦 ❤ 🇧🇷 ✌️✌️✌️💪💪",CNN
l7C7vNa2-K0,Google campaign forbids me from expressing my opinion. Threatening me to be banned! This is American democracy!,CNN
l7C7vNa2-K0,FAKE NEWS,CNN
l7C7vNa2-K0,Look at CNN sponsored by the big war machine. F Ukraine this country is in complete meltdown. Instead the Democrats want WWIII.,CNN
l7C7vNa2-K0,Kiev is a terrorist! Ukraine's 404😡,CNN
l7C7vNa2-K0,Russia the best! Putin a hero! 🇷🇺🇷🇺🇷🇺🇷🇺👍😍😍😍,CNN
l7C7vNa2-K0,I love Russia! 😍😍😍😍😍,CNN
l7C7vNa2-K0,"OMG.... where did you find this expert?? 
There was no drones who flew 600miles. The Intelligence chief of Ukraine said so himself. It was done domestically meaning the special ops operated 600miles from Ukraine with drones...",CNN
l7C7vNa2-K0,Is an American colonel really the man to offer an opinion on winning a war?,CNN
l7C7vNa2-K0,"Colon al spewing out fecal information and paid by the cnn sponsored military industry. All the coping and “if this” and “if that” but forget about us/nato failure, let’s keep the money flowing and fight this to the last Ukrainian man…",CNN
l7C7vNa2-K0,"Uh oh it's on now game over baby I say one two three what are we fighting for don't ask me I don't give a damn next stop is Ukraine and it's one two three open up the Pearly Gates Don't ask me I don't give a damn this will be worse than Vietnam hahaha party it up. How's that song Go By REM it's the end of the world and I feel fine I don't know I don't like that
But in the meantime glory to Ukraine I believe we should all send our first born Sons. And now we have a whole lot of illegal immigrants that can now prove their loyalty to the United States we can dress them up and send them out to fight for the glory of Ukraine and freedom of the people death to the Bolsheviks glory to Ukraine long live General Admiral zealinsky . Joe Biden is right it is a very great man he said the Russians will lose the war and it appears they have just a little more mopping up to do!!!!!!!  The world is safe now this will secure all borders of the United States.. glory to Ukraine Long Live Biden what an honest good man who loves his people and his country we can all put our lives in the hands of such a capable man. Good Night Irene!!!!!",CNN
l7C7vNa2-K0,Unfortunately Ukraine is all but done. Even Sky News UK said Ukraine are doing really nothing in their counteroffensive.,CNN
l7C7vNa2-K0,Give them a break they're trying to win the war they are going up against a superpower a small country like Ukraine I'm from the United States my government continues to help you and Supply you with weapons I think you are doing a damn good job at fighting Russia😅,CNN
l7C7vNa2-K0,"*Retired colonel shows Ukraine’s strategy in counteroffensive: Loosing 50,000 troops and countless pieces of NATO equipment in less than three months. Brilliant!*",CNN
l7C7vNa2-K0,Retired Colonel wanna be Weatherman giving away  strategies.,CNN
l7C7vNa2-K0,"TLDR - Russia is losing. Ukraine get planes, its game over.",CNN
l7C7vNa2-K0,CONTINUE TO PRAY FOR TOTAL VICTORY FOR UKRAINE AND FOR THE QUICK DEMISE OF THE EVIL CRIMINAL DICTATOR PUTIN AND HIS REGIME.  NEVER LET UP UNTIL THE EVIL IS REMOVED FROM UKRAINE AND THEIR CRIMEA.,CNN
l7C7vNa2-K0,Waste of money,CNN
l7C7vNa2-K0,This is not a complete and realistic picture of the situation down there. Casualties and military equipments losses are staggering from the Ukranians side.,CNN
l7C7vNa2-K0,"Putin's neo-Bolshevik Russia throws in prison for 5 years everyone who refuses to fight against Ukraine. A friend of Roosevelt and Churchill, the Bolshevik Stalin, Putin's spiritual mentor killed everyone and sent their families to Soviet concentration camps to die who refused to fight against Germany in the Second Anti-Bolshevik War of 1941-1945.",CNN
l7C7vNa2-K0,🇺🇲🇺🇦⚔️⚔️,CNN
l7C7vNa2-K0,🇺🇦🇺🇦🇺🇦🇺🇦  God bless Ukrainian Soldier hero,CNN
l7C7vNa2-K0,"Why don’t the ruzzians send their Satan 2 to the moon? And put the rat Putin onboard? (apologies the all rats for the comparison). I know, because it will fail miserably.",CNN
l7C7vNa2-K0,Sending thousands to their deaths is the ukraine strategy...maybe Russians will get tired of shooting them 😂,CNN
l7C7vNa2-K0,If means nothing,CNN
l7C7vNa2-K0,Nobody: Now let's discuss Ukrainian casualties 🤫,CNN
l7C7vNa2-K0,"The world stands shoulder to shoulder with Putin and Russia.
🇷🇺👍🇷🇺❤",CNN
l7C7vNa2-K0,You actually pay this guy?,CNN
l7C7vNa2-K0,“More aggression from the Russian…” remind me please what the hell the US is doing in Syria?,CNN
l7C7vNa2-K0,"Nations practically need strategic tunnel systems to push men and material to any conceivable front without detection these days. 

I can’t image the hurdle having eyes and uploads everywhere has presented to the Ukrainian and Russian planners",CNN
l7C7vNa2-K0,Waste countries sowing discord around the world this day of pay. Victory to Russia ✊🇷🇺😎,CNN
l7C7vNa2-K0,Thanks Col. for your clear voice.   Comprehendsible for foreign ears like me.,CNN
l7C7vNa2-K0,Russia ⛳,CNN
l7C7vNa2-K0,"This is nonsense aren't you selling the Eukrainians. I don't believe you, you are cheating to create an impression there is progress for Eukrainians . So if Eukrainians join NATO they will never die or suffer. Misfortune. This war has just exposed the real devil's US and NATO Leaders are. What do they gain from all this bloodshed.",CNN
l7C7vNa2-K0,"LEFT want you to see yourself as a victim, and feel discriminated. OBAMAs legacy party use victimhood as a way to organize people to win elections ! Radical left has turned DEMOCRACY into Ochlocracy where they are running the kangaroo courts, criminal syndicalism, mob law, spreading hatred, racism, vandalism, Entitlement, looters, freeloaders, cash for votes, divide and rule, reign of hypothetical non-existent white supremacist fear and terror. The hypocrites switched from elections are stolen to elections can not be stolen overnight !",CNN
l7C7vNa2-K0,If you showing this to us are not you showing it to the Russians? Why does the whole world need to know this? You probably helping The Russians more than the Ukrainians! 😡 Stop it! You big dummies!,CNN
l7C7vNa2-K0,"The Ukrainian counteroffensive failed. Some kind of ""imitation of violent activity,"" as we say, when something seems to happen, but nothing changes, there is no result. It couldn't have been any other way. 75% of Ukrainians are for Russians. But the American super-rich brought 25% of the Ukronazis to power. Ukronazis forcibly drive ordinary Ukrainians to the front, intimidating them, both psychologically, with terrible tales of Russian atrocities, and physically, Ukrainians have Ukronazist detachments everywhere at the front, who threaten poor Ukrainians with physical violence for refusing to fight with the Russians.  Figuratively speaking, Ukrainian fighters are between a hammer and an anvil. In front, the Russians are pouring continuous fire, from behind, the Ukronazis are shooting in the back. Ukrainians run over to the Russian side at every opportunity, they spoil military equipment, in general, they try in every possible way to avoid fighting with the Russians. You haven't figured out who you're helping yet? You are helping the villains!",CNN
l7C7vNa2-K0,"Ukraine is the most corrupt European country. It is the money laundering Capitol of Europe.  It is the only true Nazi Country built by Stepan Bandera.  They love and worship Bandera.  Ukraine is full of homosexual Nazis.  Russia is the freeset country in the world.  It is a beautifully free Constitutional Republic.  Russia is defending the world from Pedophiles, Money Laundering, and Homosexuality from Ukraine.",CNN
l7C7vNa2-K0,Are they actually still trying to tell people Ukraine is winning 😂😂,CNN
l7C7vNa2-K0,"(Daniel 9:27 was fulfilled in August 13 2023 also when the woman began travailing in birth in order to fulfill the time of the gentiles, three riders were released within 2020 and 2023. These words are true and worthy, he who has ears to hear let him hear.)

*""And they asked him, saying, Master, but when shall these things be? and what sign will there be when these things shall come to pass? And he said, Take heed that ye be not deceived: for many shall come in my name, saying, I am Christ; and the time draweth near: go ye not therefore after them. But when ye shall hear of wars and commotions, be not terrified: for these things must first come to pass; but the end is not by and by. Then said he unto them, Nation shall rise against nation, and kingdom against kingdom: and great earthquakes shall be in divers places, and famines, and pestilences; and fearful sights and great signs shall there be from heaven.""*
*""And there shall be signs in the sun, and in the moon, and in the stars; and upon the earth distress of nations, with perplexity; the sea and the waves roaring; men's hearts failing them for fear, and for looking after those things which are coming on the earth: for the powers of heaven shall be shaken. And then shall they see the Son of man coming in a cloud with power and great glory. And when these things begin to come to pass, then look up, and lift up your heads; for your redemption draweth nigh.""*
Bible, Gospel of Luke, chapter 21.

*""For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life. For God sent not his Son into the world to condemn the world; but that the world through him might be saved. He that believeth on him is not condemned: but he that believeth not is condemned already, because he hath not believed in the name of the only begotten Son of God.""*
Gospel of John, chapter 3, verse 16 to 18.

*""For I delivered unto you first of all that which I also received, how that Christ died for our sins according to the scriptures; And that he was buried, and that he rose again the third day according to the scriptures: And that he was seen of Cephas, then of the twelve: After that, he was seen of above five hundred brethren at once; of whom the greater part remain unto this present, but some are fallen asleep.""*
First Corinthians, chapter 15, verse 3 to 6.

*""Repent therefore of this thy wickedness, and pray God, if perhaps the thought of thine heart may be forgiven thee.""*
Acts, chapter 8, verse 22.

*""Jesus answered and said unto him, Verily, verily, I say unto thee, Except a man be born again, he cannot see the kingdom of God.""*
Gospel of John, chapter 3, verse 3.

*""From that time Jesus began to preach, and to say, Repent: for the kingdom of heaven is at hand.""*
Gospel of Matthew, chapter 4, verse 17.

*""After two days will he revive us: in the third day he will raise us up, and we shall live in his sight.""*
Hosea, chapter 6, verse 2.

*""But, beloved, be not ignorant of this one thing, that one day is with the Lord as a thousand years, and a thousand years as one day.""*
Peter, chapter 3, verse 8.

*""knowing this first, that there shall come in the last days scoffers, walking after their own lusts, and saying, Where is the promise of his coming? for since the fathers fell asleep, all things continue as they were from the beginning of the creation.""*
Peter, chapter 3, verse 3 to 4.

*""For when they shall say, Peace and safety; then sudden destruction cometh upon them, as travail upon a woman with child; and they shall not escape.""*
First Thessalonians chapter 5, verse 3.

*""For the Lord himself shall descend from heaven with a shout, with the voice of the archangel, and with the trump of God: and the dead in Christ shall rise first: then we which are alive and remain shall be caught up together with them in the clouds, to meet the Lord in the air: and so shall we ever be with the Lord.""*
First Thessalonians, chapter 4, verse 16 to 17.

*""in a moment, in the twinkling of an eye, at the last trump: for the trumpet shall sound, and the dead shall be raised incorruptible, and we shall be changed.""*
First Corinthians, chapter 15, verse 52.

*""I tell you, in that night there shall be two men in one bed; the one shall be taken, and the other shall be left. Two women shall be grinding together; the one shall be taken, and the other left. Two men shall be in the field; the one shall be taken, and the other left.""*
Gospel of Luke, chapter 17, verse 34 to 36.
................................................................................................................",CNN
